url,title,price,location,bedrooms,bathrooms,area
https://bh.opensooq.com/en/search/286145052,Flla for rent,250,"Riffa, Central Governorate",4,2,390 m2
https://bh.opensooq.com/en/search/286144192,Flat for rent,200,"Madinat Hamad, Northern Governorate",2,2,100 m2
https://bh.opensooq.com/en/search/286091274,شقة للبيع فى ارقي مناطق الرفاع,"67,000","Eastern Riffa, Southern Governorate",3,4,140 m2
https://bh.opensooq.com/en/search/286138602,للبيع جميع انواع الشقق الراقيه,"63,000","Hidd, Muharraq",4,4,170 m2
https://bh.opensooq.com/en/search/286137238,Big Office 168 SQM 7 Offices In Seef مكتب كبير يحتوي على 7 مكاتب في قلب السيف,720,"Seef, Manama",,,168 m2
https://bh.opensooq.com/en/search/286136294,Workshop Store Behind IKIA Salmabad ورشه مستودع خلف ايكيا في موقع رائع,380,"Salmabad, Central Governorate",,,230 m2
https://bh.opensooq.com/en/search/286132608,للإيجار شقة في سند,200,"Sanad, Central Governorate",3,2,120 m2
https://bh.opensooq.com/en/search/286070924,Flat for rent in Juffair  with Electricity,450,"Juffair, Manama",2,3,148 m2
https://bh.opensooq.com/en/search/286114846,للإيجار شقة في الحد الجديدة flat for rent in new hidd,280,"Hidd, Muharraq",3,3,120 m2
https://bh.opensooq.com/en/search/286114520,شقة في سار للإيجار flat for Rent in Saar,"270,000","Saar, Northern Governorate",2,2,110 m2
https://bh.opensooq.com/en/search/286111474,صالون للبيع في منطقه حيويه في شارع السقيه,"7,500","Suqaya, Manama",,,34 m2
https://bh.opensooq.com/en/search/286110664,ARAD LADIES BED SPACE AVAILABLE (near ramez Arad),35,"Arad, Muharraq",,,
https://bh.opensooq.com/en/search/286108542,Sharing room for rent for ladies only,45,"Riffa, Southern Governorate",,,
https://bh.opensooq.com/en/search/286104292,شقه مفروشه للايجار,400,"Tubli, Central Governorate",2,2,127 m2
https://bh.opensooq.com/en/search/284545458,للبيع بناية استثمارية في المحرق زاوية على شارع المطار,"200,000","Muharraq City, Muharraq",,,303 m2
https://bh.opensooq.com/en/search/286095080,شقة واسعة للإيجار – بني جمرة 150 دينار - Spacious Apartment for Rent – Bani Jamra 150 BD,150,"Bani Jamra, Northern Governorate",2,2,100 m2
https://bh.opensooq.com/en/search/286093640,Abeer .1992,"95,000","Eastern Riffa, Southern Governorate",4,,12 m2
https://bh.opensooq.com/en/search/286092204,Flat For Rent In Juffair With EWA FULLY FURNISHED,360,"Juffair, Manama",2,2,79 m2
https://bh.opensooq.com/en/search/286091522,House In Isa Town for sale - Near Sanad Area -  منزل للبيع في مدينة عيسى المنطقة الثامنة قريب من سند,"99,000","Isa Town, Central Governorate",,,174 m2
https://bh.opensooq.com/en/search/286036966,Spacious Family Villa  4 Bedrooms + Maid Room  Khudr Gardens,"115,000","Diyar Al Muharraq, Muharraq",4,,270 m2
https://bh.opensooq.com/en/search/286085608,Special Commercial Office Promotion – Only 75 BD/Month,75,"Diplomatic Area, Manama",,,10 m2
https://bh.opensooq.com/en/search/286085092,Flat For Rent in Umm al hassam,140,"Umm Al Hassam, Manama",Studio,1,70 m2
https://bh.opensooq.com/en/search/286084376,Commercial Office Limited Deal – 67 BD/Month Only,67,"Hidd, Muharraq",,,6 m2
https://bh.opensooq.com/en/search/286083708,فيلا للبيع فى البسيتين الساية,"145,000","Al Sayh, Muharraq",6+,,360 m2
https://bh.opensooq.com/en/search/286081950,غرفه وصاله بالجفير للايجار في برج فخم,280,"Juffair, Manama",,,75 m2
https://bh.opensooq.com/en/search/286029824,شقه للايجار زوايه 2 الدور 10,370,"Amwaj Islands, Muharraq",2,3,190 m2
https://bh.opensooq.com/en/search/286078314,SPACIOUS SEMI ONE BEDROOM WILL BE  AVAILABLE END OF THIS MONTH. 1ST August,190,"Juffair, Manama",1,1,6780 m2
https://bh.opensooq.com/en/search/286077782,بناية جديدة 20 شقة للإيجاربشيك واحدResidential building rent one check,"3,000","Ras Al-Rumman, Manama",,,3000 m2
https://bh.opensooq.com/en/search/286077188,للبيع بناية في الرفاع دخل ممتاز  10.7 بالمئه,"185,000","Eastern Riffa, Southern Governorate",,,700 m2
https://bh.opensooq.com/en/search/286076338,SPACIOUS ROOMS FOR RENT IN MANAMA CENTER!,80,"Manama Center, Manama",,,
https://bh.opensooq.com/en/search/286076262,كافتيريا جاهزة للبيع بالكامل - المحرق طريق 1614,"2,300","Muharraq City, Muharraq",,,1 m2
https://bh.opensooq.com/en/search/286075556,Excellent Flat for sale in Hidd شقة ممتازة للبيع في الحد,"59,900","Hidd, Muharraq",4,5,180 m2
https://bh.opensooq.com/en/search/286070302,studio for rent with EWA,100,"Nuwaidrat, Central Governorate",Studio,1,35 m2
https://bh.opensooq.com/en/search/286069212,للبيع ارض في الرفاع- ااحنينية,"80,000","Riffa, Southern Governorate",,,
https://bh.opensooq.com/en/search/286068230,COMMERCIAL OFFICE SPACE FOR RENT IN EBC TOWER  DIPLOMATIC AREA,650,"Diplomatic Area, Manama",,,163 m2
https://bh.opensooq.com/en/search/286017092,Khader Gardens villas for sale,"115,000","Diyar Al Muharraq, Muharraq",4,3,162 m2
https://bh.opensooq.com/en/search/286067602,For Rent Apartment (flat) in Manama-Mahooz شقة للايجار في منطقة  الماحوز,180,"Mahooz, Manama",3,2,80 m2
https://bh.opensooq.com/en/search/286066350,"For rent modern 3 bedrooms Flat in muharraq  Balacony and access to garden,near main road, near cold",160,"Muharraq City, Muharraq",3,1,145 m2
https://bh.opensooq.com/en/search/286063398,Salon For Sale,"4,000","Budaiya, Northern Governorate",,,2 m2
https://bh.opensooq.com/en/search/286060862,Flat for rent,230,"Jurdab, Central Governorate",2,2,170 m2
https://bh.opensooq.com/en/search/286057874,Ideal Shop Available For Rent,"1,500","Juffair, Manama",,,40 m2
https://bh.opensooq.com/en/search/286055904,مناسب للجميع,500,"Hamala, Northern Governorate",,,450 m2
https://bh.opensooq.com/en/search/286053228,شقة فاخرة (2 Bedroom) مفروشة بالكامل للايجار في منظقة الجفير مع اطلالة على البحر وعلى الشارع الرئيسي,500,"Juffair, Manama",2,3,120 m2
https://bh.opensooq.com/en/search/286046860,شقه سكنية للبيع راقية جدا المساحة 200متر الموقع الحد جوار أسواق اصيل,"73,000","Hidd, Muharraq",5,4,200 m2
https://bh.opensooq.com/en/search/286045480,شقه للإيجار 3 غرف بسعر غرفه و غرفتين,180,"Hidd, Muharraq",3,2,250 m2
https://bh.opensooq.com/en/search/285994606,Residential Building for Sale — Muharraq (Corner Plot),"170,000","Muharraq City, Muharraq",,,460 m2
https://bh.opensooq.com/en/search/286044842,شقه  للاجار,200,"Busaiteen, Muharraq",2,2,280 m2
https://bh.opensooq.com/en/search/286038666,شقة للايجار المحرق مجمع 208 قرب مركز الشيخ سلمان الصحي FLAT FOR RENT NEAR SALMAN HEALTH CENTER,140,"Block 208, Muharraq",3,2,120 m2
https://bh.opensooq.com/en/search/286037858,Fully Furnish Luxury 2BHK Duplex in Juffair,475,"Juffair, Manama",2,3,150 m2
https://bh.opensooq.com/en/search/286035896,الايجار شقه بالرفاع الشرقي,2,"AlHunayniya, Southern Governorate",4,3,3 m2
https://bh.opensooq.com/en/search/286035180,Furnished Apartment in Dilmunia,380,"Dilmunia Island, Muharraq",Studio,1,61 m2
https://bh.opensooq.com/en/search/286034034,شقة للإيجار في الرفاع الشرقي,,"Riffa Al Shamali, Central Governorate",4,3,1 m2
https://bh.opensooq.com/en/search/286031592,1 BHK Big Flat For Rent In Riffa – Near Lulu With Unlimited EWA,170,"Riffa, Southern Governorate",1,1,180 m2
https://bh.opensooq.com/en/search/286031048,room furnished for executive lady or person,60,"Muharraq City, Muharraq",,,
https://bh.opensooq.com/en/search/286027490,Executive Bachelor Flat — 2 Bed Spaces Available,65,"Juffair, Manama",,,
https://bh.opensooq.com/en/search/285972038,Studio  includes EWA,150,"Riffa, Southern Governorate",Studio,1,60 m2
https://bh.opensooq.com/en/search/286020626,Flat for rent in Tubli,150,"Tubli, Central Governorate",3,1,140 m2
https://bh.opensooq.com/en/search/285967694,Semi-Furnished 4BR Villa  Private Garden  Ready,"113,000","Diyar Al Muharraq, Muharraq",4,,162 m2
https://bh.opensooq.com/en/search/286020230,شقة نص فرش راقية,280,"Al Sayh, Muharraq",2,2,124 m2
https://bh.opensooq.com/en/search/286018408,Flat for rant,230,"Juffair, Manama",1,1,150 m2
https://bh.opensooq.com/en/search/285956278,"Furnished Single Room Available for Executive Lady (Indian,Filipina,Nepali,Srilankan)",120,"Hoora, Manama",,,
https://bh.opensooq.com/en/search/285955714,Flat for rent in Riffa,200,"Eastern Riffa, Southern Governorate",3,2,150 m2
https://bh.opensooq.com/en/search/286000534,"House &amp; Land in Busaiteen near the airport, King Hamad&#x27;s hospital, market &amp; restaurants","35,000","Busaiteen, Muharraq",,,115 m2
https://bh.opensooq.com/en/search/286000332,ورشة للايجار,950,"Hamala, Northern Governorate",,,530 m2
https://bh.opensooq.com/en/search/285998514,18 bhd 4 star luxury hotel offer,18,"Hoora, Manama",,,
https://bh.opensooq.com/en/search/285996914,بيت للبيع في منطقة الحد,"140,000","Hidd, Muharraq",6+,,344 m2
https://bh.opensooq.com/en/search/285943340,سرير للايجار,110,"Juffair, Manama",,,
https://bh.opensooq.com/en/search/285987860,شقة للإيجار/ APARTMENT FOR RENT  سلماباد,160,"Salmabad, Central Governorate",1,1,70 m2
https://bh.opensooq.com/en/search/285984086,3 Bedrooms flat for rent in Juffair,400,"Juffair, Manama",3,3,4 m2
https://bh.opensooq.com/en/search/285982552,شقة للايجار,200,"Madinat Hamad, Northern Governorate",2,2,100 m2
https://bh.opensooq.com/en/search/285981702,House for Rent – Jidhafs,300,"Jidhafs, Northern Governorate",2,2,160 m2
https://bh.opensooq.com/en/search/285980664,شقة للايجار /apartment for rent الجنبية,180,"Al Janabiyah, Northern Governorate",1,1,60 m2
https://bh.opensooq.com/en/search/285979942,ارض مع عمارة من  ثلاث شقق مساحة كل شقة 145م,"135,000","Other, Central Governorate",,,435 m2
https://bh.opensooq.com/en/search/285979058,Flat in malkaya,130,"Other, Northern Governorate",1,1,100 m2
https://bh.opensooq.com/en/search/285976908,للإيجار شقه في الحد,350,"Hidd, Muharraq",4,4,206 m2
https://bh.opensooq.com/en/search/285968220,Fully Furnished Room  Available With Attached Bathroom In Um Al HassamBuilding has Lift.,130,"Other, Central Governorate",,,
https://bh.opensooq.com/en/search/285967950,Fully Furnished Residential Flats for Rent at Bu Asheera (Segayya),450,"Bu Aashira, Manama",3,3,180 m2
https://bh.opensooq.com/en/search/285965850,Room for rent with attached bathroom with electricity,125,"Jid Ali, Central Governorate",,,
https://bh.opensooq.com/en/search/285963654,Luxury 4-Bedrooms Villa  Brand New  Freehold,"115,000","Diyar Al Muharraq, Muharraq",4,3,265 m2
https://bh.opensooq.com/en/search/285907400,Apartments Available For Rent,130,"Hoora, Manama",1,1,50 m2
https://bh.opensooq.com/en/search/285949750,شقة للبيع في الرفاع الشمالي,"70,000","Riffa, Southern Governorate",4,5,194 m2
https://bh.opensooq.com/en/search/285899638,Running fruits and vegetables shop for sale with 2 visas available shop rent 160,"1,000","Jurdab, Central Governorate",,,22 m2
https://bh.opensooq.com/en/search/285898914,Man Salon and Spa,"5,000","Riffa, Southern Governorate",,,11 m2
https://bh.opensooq.com/en/search/285935062,2 BHK Fully Furnished apartment for rent,330,"Juffair, Manama",2,2,150 m2
https://bh.opensooq.com/en/search/285932892,BUSINESS FOR SALE    *Arabic Restaurant*   *Sitra  (busy area)*  PRICE: *7500 BHD*,"7,500","Sitra, Central Governorate",,,80 m2
https://bh.opensooq.com/en/search/285932098,For rent warehouse in hamla,600,"Hamala, Northern Governorate",,,330 m2
https://bh.opensooq.com/en/search/285925246,للإيجار شقة في جدحفص إسكان جدحفص غير شامل الكهرباء,180,"Jidhafs, Northern Governorate",3,3,10 m2
https://bh.opensooq.com/en/search/285880982,City VIEW  BALCONY  STYLISH  PRIME LOCATION With amazing amenities&#x27;,350,"Seef, Manama",1,2,71 m2
https://bh.opensooq.com/en/search/285920560,ارض للايجار منطقة باربار,,"Barbar, Northern Governorate",,,
https://bh.opensooq.com/en/search/285917252,فيلا قيد الانشاء جديد للبيع (البسيتين) من المالك مباشرة,"130,300","Busaiteen, Muharraq",5,,320 m2
https://bh.opensooq.com/en/search/285911654,للبيع فيلا راقية في منطقة البديع,"180,000","Budaiya, Northern Governorate",6+,,342 m2
https://bh.opensooq.com/en/search/285906782,للايجار بيت في مدينه عيسى,260,"Isa Town, Central Governorate",4,,300 m2
https://bh.opensooq.com/en/search/285857448,Luxury 3-Bedroom Fully Furnished Apartment in Seef,500,"Seef, Manama",3,3,2000 m2
https://bh.opensooq.com/en/search/285904378,Shops for Rent in Salmaniya,240,"Al-Salmaniya, Manama",,,28 m2
https://bh.opensooq.com/en/search/285857186,استراحة عائلية فندقية للبيع,"45,000","Buri, Northern Governorate",,,300 m2
https://bh.opensooq.com/en/search/285900228,Running fruits and vegetable shop for sale with 2 visas good location,"1,000","Jurdab, Central Governorate",,,22 m2
https://bh.opensooq.com/en/search/285899284,2 BHK For Rent In Galali With Ewa Near Salam Bank,200,"Galaly, Muharraq",2,2,160 m2
https://bh.opensooq.com/en/search/285897886,Apartment for Rent,150,"Diraz, Northern Governorate",1,2,80 m2
https://bh.opensooq.com/en/search/285895938,Apartment for rent in Amwaj islands,280,"Amwaj Islands, Muharraq",2,2,103 m2
https://bh.opensooq.com/en/search/285891954,بناية سكنية للبيع مطله على شارع المطار العام بالمحرق,"200,000","Muharraq City, Muharraq",,,303 m2
https://bh.opensooq.com/en/search/285842398,ROOM FOR RENT – PRIME LOCATION WITH EWA,130,"Fereej Al Fadhel, Manama",,,
https://bh.opensooq.com/en/search/285887660,شقة مفروشة للإيجار,200,"Al Janabiyah, Northern Governorate",1,1,100 m2
https://bh.opensooq.com/en/search/285883168,Flat For Rent juffair,280,"Juffair, Manama",2,2,650 ft²
https://bh.opensooq.com/en/search/285877018,"فرصة استثمارية بالمحرق – 10 شقق + 6 محلات  دخل 2,800 د.ب","350,000","Muharraq City, Muharraq",,,1002 m2
https://bh.opensooq.com/en/search/285874210,Adliya PanAsian Restaurant for Sale / Partnership,500,"Adliya, Manama",,,120 m2
https://bh.opensooq.com/en/search/285873222,ROOM FOR RENT – PRIME LOCATION WITH EWA,150,"Al Sayh, Muharraq",,,
https://bh.opensooq.com/en/search/285871360,بنايه للبيع,"460,000","Hidd, Muharraq",,,356 m2
https://bh.opensooq.com/en/search/285864868,فيلا مميزه وراقيه  للبيع في الهمله تملك حر,"137,000","Hamala, Northern Governorate",4,,250 m2
https://bh.opensooq.com/en/search/285807376,Spacious 2bedroom apartment with 2 bathrooms.,378,"Juffair, Manama",2,2,125 m2
https://bh.opensooq.com/en/search/285848936,شقة للايجار الحد الجديد موقع مميز,220,"Hidd, Muharraq",2,2,220 m2
https://bh.opensooq.com/en/search/285849616,Apartment for Sale in West Riffa,"45,000","Riffa, Southern Governorate",3,2,2147483647 m2
https://bh.opensooq.com/en/search/285849382,Flat available for rent,280,"Budaiya, Northern Governorate",3,2,999999 m2
https://bh.opensooq.com/en/search/285790000,مطلوب منزل للبيع في مدينة حمد من المالك مباشره,"100,000","Madinat Hamad, Northern Governorate",4,,300 m2
https://bh.opensooq.com/en/search/285840300,for sale shop,"1,200","Manama Center, Manama",,,
https://bh.opensooq.com/en/search/285839662,شقة فخمة للبيع في الحد الجديدة,"93,000","Hidd, Muharraq",3,3,252 m2
https://bh.opensooq.com/en/search/285838192,فرصة استثمارية بناية للبيع في منطقة الحد,"245,000","Hidd, Muharraq",,,374 m2
https://bh.opensooq.com/en/search/285835482,Modern Apartment In Zawia 1 Amwaj Islands,900,"Amwaj Islands, Muharraq",4,3,220 m2
https://bh.opensooq.com/en/search/285833884,شقه للايجار في عراد  غرفتين  حمامين  مطبخ  صالتين,150,"Arad, Muharraq",2,2,
https://bh.opensooq.com/en/search/285830388,شقه للايجار في المحرق عوائل فقط Apartment for rent in Muharraq families only,180,"Muharraq City, Muharraq",2,1,80 m2
https://bh.opensooq.com/en/search/285823982,Apartment for Rent Busaiteen,350,"Busaiteen, Muharraq",3,2,200 m2
https://bh.opensooq.com/en/search/285821574,Panoramik Yunanistan Kos adası manzaralı satılık daire,"160,000","A`ali, Central Governorate",,,
https://bh.opensooq.com/en/search/285820700,للايجار استديو واسع و فخم ومفروش في برج راقي في الجفير,270,"Juffair, Manama",Studio,1,40 m2
https://bh.opensooq.com/en/search/285817574,شقة للإيجار شبة مفروشة في مدينة حمد دوار 2 نظيفة,350,"Madinat Hamad, Northern Governorate",5,4,200 m2
https://bh.opensooq.com/en/search/285810872,ROOM SPACE AVAIL FOR 1 PERSON,30,"Diraz, Northern Governorate",1,,258 m2
https://bh.opensooq.com/en/search/285806856,مطلوب شقه صغيره للايجار الشهري لطالبه,150,"Riffa, Southern Governorate",1,1,50 m2
https://bh.opensooq.com/en/search/285805654,سكن لشخص بغرفة مشتركة سريرين,80,"Busaiteen, Muharraq",3,3,180 m2
https://bh.opensooq.com/en/search/285804276,بناية للبيع مكونة  من محلين تجاري  مع 6 شقق المدخول,"120,000","Mahaza, Central Governorate",,,400 m2
https://bh.opensooq.com/en/search/285803982,Three bedroom with Unlimited Ewa Located in New Hidd - Family building,300,"Hidd, Muharraq",3,3,150 m2
https://bh.opensooq.com/en/search/285798266,سكن مشترك في اي بي,80,"Busaiteen, Muharraq",,,
https://bh.opensooq.com/en/search/285798224,بيت ديار محرق على الزاوية,"180,000","Diyar Al Muharraq, Muharraq",6+,,283 m2
https://bh.opensooq.com/en/search/285792150,Newly furnished studio in Nest tower,280,"Sanabis, Manama",Studio,1,37 m2
https://bh.opensooq.com/en/search/285790618,استديو من غرفه نوم  وصاله وحمام ومطبخ مفروش كامل شامل الكهرباء,250,"Riffa, Southern Governorate",Studio,1,60 m2
https://bh.opensooq.com/en/search/285787748,For rent tailor shop,130,"Riffa, Southern Governorate",,,
https://bh.opensooq.com/en/search/285783816,للبيع مبنى في المنامة خلف كانو,"150,000","Other, Manama",,,182 m2
https://bh.opensooq.com/en/search/285780460,شقه لبيع  غرفه  و 2 حمام مساحه 90 في برج راقي مميز  اطلاله بحريه طابق علوي,"65,000","Juffair, Manama",1,2,90 m2
https://bh.opensooq.com/en/search/285776982,فيلا واسعه مجدده للايجار في ديار المحرق حي النور,600,"Diyar Al Muharraq, Muharraq",5,5,280 m2
https://bh.opensooq.com/en/search/285775786,للأيجار شقة ستوديو في سلماباد في موقع مميز بالقرب من جامعة البحرين التكنلوجية,140,"Salmabad, Central Governorate",Studio,1,60 m2
https://bh.opensooq.com/en/search/285774148,East Riffa Flat for rent Near Delmon Bakery with EWA,130,"AlHunayniya, Southern Governorate",1,1,100 m2
https://bh.opensooq.com/en/search/285765416,Bed space available,25,"Riffa, Southern Governorate",,,
https://bh.opensooq.com/en/search/285760356,فيلا فخمة للإيجار مباشر على البحر في جزيرة امواج ( النجمة ),"1,200","Amwaj Islands, Muharraq",4,4,400 m2
https://bh.opensooq.com/en/search/285758462,ارض للبيع بمنطقة الزلاق سكنية,"160,000","Zallaq, Southern Governorate",,,
https://bh.opensooq.com/en/search/285755546,Furnished room for rent in 3 bedroom flat in hidd.,120,"Hidd, Muharraq",,,
https://bh.opensooq.com/en/search/285754662,Apartment for rent,210,"Hoora, Manama",1,1,30 m2
https://bh.opensooq.com/en/search/285753908,Flat for rent in Budaiya,95,"Budaiya, Northern Governorate",2,1,90 m2
https://bh.opensooq.com/en/search/285748318,RESTAURANT FOR SALE VERY NICR AREA,"17,000","Qudaibiya, Manama",,,1000 m2
https://bh.opensooq.com/en/search/285748108,للايجار شقة في المحرق من غرفتين حمامين صالة و مطبخ و بلكونة,150,"Muharraq City, Muharraq",2,2,1 m2
https://bh.opensooq.com/en/search/285736104,Commercial/ residential flat for rent in Muharaq - good location,100,"Muharraq City, Muharraq",2,1,50 m2
https://bh.opensooq.com/en/search/285730526,للبيع ارض في مدينة عيسى 216 متر مربع,"75,000","Isa Town, Central Governorate",,,
https://bh.opensooq.com/en/search/285728988,ارض بمنطقة النويدرات للبيع - مساحة 465 متر مربع,"115,000","Nuwaidrat, Central Governorate",,,
https://bh.opensooq.com/en/search/285675076,صاله انوشا للافراح,400,"Budaiya, Northern Governorate",,,8888 m2
https://bh.opensooq.com/en/search/285720148,بيع فيلا كبيره في الحد,"360,000","Hidd, Muharraq",6+,,615 m2
https://bh.opensooq.com/en/search/285716108,غرف جاهزة (كباين) متعددة الاستخدامات – جودة وعزل تام,700,"Al Mazrowiah, Southern Governorate",,,3 m2
https://bh.opensooq.com/en/search/285696234,ارض سكنية زاوية شارعين في عراد الجديدة 407 متر/ من المالك مباشرة,"140,000","Arad, Muharraq",,,
https://bh.opensooq.com/en/search/285680194,للبيع فرصة مميزه بأقل سعر بمنطقة صدد,"88,000","Madinat Hamad, Northern Governorate",,,
https://bh.opensooq.com/en/search/285671066,بيت بمدينة حمد للبيع,"135,000","Madinat Hamad, Northern Governorate",4,5,384 m2
https://bh.opensooq.com/en/search/285667766,mobile shop sale in aali,"1,850","Other, Southern Governorate",,,
https://bh.opensooq.com/en/search/285610716,2 bedroom apartment in Amwaj Islands,"53,000","Amwaj Islands, Muharraq",2,2,153 m2
https://bh.opensooq.com/en/search/285662868,للبيع حصة من بناية كراج في الهمله,"20,000","Hamala, Northern Governorate",,,437 m2
https://bh.opensooq.com/en/search/285657338,للبيع شقة ماراسي جاليريا,"85,000","Diyar Al Muharraq, Muharraq",2,3,89 m2
https://bh.opensooq.com/en/search/285655440,للبيع فيلا جديدة فب الرفاع الغربي,"185,000","Riffa, Southern Governorate",,,350 m2
https://bh.opensooq.com/en/search/285624564,LADIES BEAUTY SALON FOR SALE,"8,500","Adliya, Manama",,,38 m2
https://bh.opensooq.com/en/search/285569690,شقه للبيع  في مدينة سلمان,"55,000","Other, Northern Governorate",3,3,130 m2
https://bh.opensooq.com/en/search/285561352,للبيع شقة راقية ومفروشة,"75,000","Saar, Northern Governorate",3,3,142 m2
https://bh.opensooq.com/en/search/280742368,FOR SALE - Luxury Villa with Pool in Amwaj,"330,000","Amwaj Islands, Muharraq",4,,"1,500 m2"
https://bh.opensooq.com/en/search/280736904,للبيع بناية راقية في الحد الجديدة,"450,000","Hidd, Muharraq",,,220 m2
https://bh.opensooq.com/en/search/285533576,شقة بالقرب من اللولو الرفاع,"40,000","Riffa, Southern Governorate",3,3,120 m2
https://bh.opensooq.com/en/search/285529384,للبيع: فيلا فاخرة بتصميم عصري على 3 شوارع في الرفاع الغربي,"185,000","Riffa, Southern Governorate",6+,,337 m2
https://bh.opensooq.com/en/search/285507564,3 bedroom flat for sale,"175,000","Reef Island, Manama",3,5,171 m2
https://bh.opensooq.com/en/search/285488302,للبيع سجل خدم للجادين فقط,"10,000","Galaly, Muharraq",,,12 m2
https://bh.opensooq.com/en/search/285487784,مكاتب جاهزه مدعومه بالخدمات و تكاليف البلديه,800,"Al-Salmaniya, Manama",,,264 m2
https://bh.opensooq.com/en/search/285479030,للبيع بيت في فريج العمامرة مناسب للاستثمار ومؤجر حاليآ : المالك,"30,000","Muharraq City, Muharraq",,,150 m2
https://bh.opensooq.com/en/search/285474894,FOR RENT: Spacious Apartment in SAAR Breeze-1 Fully Furnished (ground floor-Flat-1),"325,000","Saar, Northern Governorate",2,2,106 m2
https://bh.opensooq.com/en/search/285467340,1 BR apartment for sale in Juffair,"46,000","Juffair, Manama",1,1,77 m2
https://bh.opensooq.com/en/search/285434666,For sale one bedroom apartment in juffair,"40,000","Juffair, Manama",1,2,82 m2
https://bh.opensooq.com/en/search/285427842,House for sale in Hoora,"29,500","Hoora, Manama",4,,100 m2
https://bh.opensooq.com/en/search/280588217,FOR RENT 3BHK - Brand New Apartment in Juffair,600,"Juffair, Manama",3,3,300 m2
https://bh.opensooq.com/en/search/280587863,FOR RENT - Brand New Apartment in Juffair,430,"Juffair, Manama",2,2,200 m2
https://bh.opensooq.com/en/search/280586663,FOR RENT - Brand New Apartment in Juffair,280,"Juffair, Manama",1,1,60 m2
https://bh.opensooq.com/en/search/280585225,Available Now: Brand New 1-Bedroom Apartment with 2 Bathrooms &amp; 2 Balconies in Juffair,350,"Juffair, Manama",1,2,110 m2
https://bh.opensooq.com/en/search/285391548,Villa Forsale in Durrat Al Bahrain درة البحرين,"395,000","Durrat Al Bahrain, Southern Governorate",4,,800 m2
https://bh.opensooq.com/en/search/285390188,فيلا راقيه للبيع في سار ، كاش فقط,"140,000","Saar, Northern Governorate",6+,,400 m2
https://bh.opensooq.com/en/search/285338342,للبيع فيلا,"450,000","Amwaj Islands, Muharraq",4,,500 m2
https://bh.opensooq.com/en/search/285335774,ارض في شهركان شارعين و زاويه,"107,000","Shahrakkan, Northern Governorate",,,
https://bh.opensooq.com/en/search/285373436,"Men&#x27;s Saloon, Ready C.R for Sale.",750,"Qudaibiya, Manama",,,
https://bh.opensooq.com/en/search/285346200,مطعم ام الحصم,"4,500","Umm Al Hassam, Manama",,,100 m2
https://bh.opensooq.com/en/search/285343014,ارض صناعية بسعر مغري تصنيف مشاريع خاصة فرصة ذهبية استثمارية المعامير,"120,000","Ma`ameer, Central Governorate",,,
https://bh.opensooq.com/en/search/285338122,For sale restaurant  للبيع مطعم في الحد,"2,500","Hidd, Muharraq",,,140 m2
https://bh.opensooq.com/en/search/285272082,بنايه للبيع,"125,000","Muharraq City, Muharraq",,,90020 m2
https://bh.opensooq.com/en/search/285325388,للبيع ارض استثماريه تجاريه تصلح لمستشفى او مركز طبي  فرصه لا تعوض موقع ممتاز جدا.,,"Seef, Manama",,,
https://bh.opensooq.com/en/search/285253644,اراضي للبيع في البحرين,"93,000","Al-Ali, Manama",,,
https://bh.opensooq.com/en/search/285306960,للبيع: فيلا مودرن فاخرة 3 أدوار بالقرب من البحر – رأس حيان,"780,000","Jaww, Southern Governorate",5,,770 m2
https://bh.opensooq.com/en/search/285304692,فرصه استثماريه للبيع بركه سباحه في منطقه الهمله,"13,500","Buri, Northern Governorate",1,1,300 m2
https://bh.opensooq.com/en/search/285293220,فرصة ذهبية حاضنة مجهزة بالكامل بالمشاريع المشتركه,"7,000","Arad, Muharraq",,,90 m2
https://bh.opensooq.com/en/search/285263254,مطلوب ارض سكنيه ف البسيتين,"70,000","Busaiteen, Muharraq",,,
https://bh.opensooq.com/en/search/285260610,Pakistani running restaurant for sale,"2,500","Hoora, Manama",,,22 m2
https://bh.opensooq.com/en/search/285254892,شقة شبه مفروشه في الحد وقريبه من الخدمات ومحطة البترول  والخدمات الاخرى  للبيع.,"68,000","Hidd, Muharraq",4,4,146 m2
https://bh.opensooq.com/en/search/285166954,بناية غفلى في الهملة اسثمار وفرصة ثمينة,"14,500","Hamala, Northern Governorate",,,300 m2
https://bh.opensooq.com/en/search/285208678,شقة للبيع في درة مارينا,"45,000","Durrat Marina, Southern Governorate",1,2,84 m2
https://bh.opensooq.com/en/search/285192492,Luxury 2-Bedroom Apartment for Sale,"85,000","Seef, Manama",2,2,121 m2
https://bh.opensooq.com/en/search/285183436,مطعم مشويات وشورما وسناكات للبيع لعدم التفرغ,"7,000","Eastern Riffa, Southern Governorate",,,65 m2
https://bh.opensooq.com/en/search/285168674,شقة للبيع في جزر أمواج 215 متر مربع,"79,000","Amwaj Islands, Muharraq",3,3,215 m2
https://bh.opensooq.com/en/search/285164834,1bdrm apt for sale in Zawia 3,"53,000","Amwaj Islands, Muharraq",1,2,114 m2
https://bh.opensooq.com/en/search/285163488,فيلا للبيع,"230,000","Riffa, Southern Governorate",5,,608 m2
https://bh.opensooq.com/en/search/285155858,للبيع شقق راقية - الحد,"65,000","Hidd, Muharraq",3,4,170 m2
